Algorithm,Problem,IndicatorName,ExecutionId,IndicatorValue
NOOP__50,MPC_1014322,HV,0,0.11299283505395857
NOOP__50,MPC_1016985,HV,0,0.33017340043009136
NOOP__50,MPC_1015654,HV,0,0.21296567269218314
NOOP__50,MPC_1014321,HV,0,0.16551894175783383
NOOP__50,MPC_1032115,HV,0,0.398471255210513
NOOP__50,MPC_1015655,HV,0,0.30472991566029506
NOOP__50,MPC_1032117,HV,0,0.17666055814684373
NOOP__50,MPC_1021465,HV,0,0.5934864172934036
NOOP__50,MPC_1021463,HV,0,0.18293715500704946
NOOP__50,MPC_1002349,HV,0,0.1785588259714768
NOOP__50,MPC_1001018,HV,0,0.0
NOOP__50,MPC_1015650,HV,0,0.2190096562531056
NOOP__50,MPC_1001013,HV,0,0.0
NOOP__50,MPC_1003676,HV,0,0.16415748581661177
NOOP__50,MPC_1002343,HV,0,0.2197035344012449
NOOP__50,MPC_1001011,HV,0,0.0
NOOP__50,MPC_1003678,HV,0,0.17375376003961987
NOOP__50,MPC_1002341,HV,0,0.0
NOOP__50,MPC_1001010,HV,0,0.13491832730364872
NOOP__50,MPC_1002348,HV,0,0.04083661650291585
NOOP__50,MPC_1002347,HV,0,0.12288777055571667
NOOP__50,MPC_1003673,HV,0,0.15145708755535361
NOOP__50,MPC_1001015,HV,0,0.0
NOOP__50,MPC_1003674,HV,0,0.036766030034631525
NOOP__50,MPC_1022798,HV,0,0.3232819681324489
NOOP__50,MPC_1001014,HV,0,0.0066987362564200565
NOOP__50,MPC_1003675,HV,0,0.13130067042342747
NOOP__50,MPC_1014319,HV,0,0.31861832777756094
NOOP__50,MPC_1034787,HV,0,0.19128658144814897
NOOP__50,MPC_1004991,HV,0,0.14090775318617088
NOOP__50,MPC_1014310,HV,0,0.13013447053147
NOOP__50,MPC_1001009,HV,0,0.0
NOOP__50,MPC_1045424,HV,0,0.20298897606195476
NOOP__50,MPC_1021475,HV,0,0.6910586551686398
NOOP__50,MPC_1001008,HV,0,0.016184046737612652
NOOP__50,MPC_1001007,HV,0,0.0
NOOP__50,MPC_1003669,HV,0,0.10963220446672156
NOOP__50,MPC_1001002,HV,0,0.0
NOOP__50,MPC_1045429,HV,0,0.4194238993484887
NOOP__50,MPC_1002332,HV,0,0.17808881067486973
NOOP__50,MPC_1001000,HV,0,0.0
NOOP__50,MPC_1003667,HV,0,0.492657967686523
NOOP__50,MPC_1045426,HV,0,0.22427676688190534
NOOP__50,MPC_1002337,HV,0,0.1740192758963139
NOOP__50,MPC_1004992,HV,0,0.40554456882637124
NOOP__50,MPC_1003661,HV,0,0.08537969055029483
NOOP__50,MPC_1001005,HV,0,0.0
NOOP__50,MPC_1004993,HV,0,0.1466009760610142
NOOP__50,MPC_1003662,HV,0,0.05737850629572368
NOOP__50,MPC_1001004,HV,0,0.03635179613830064
NOOP__50,MPC_1004994,HV,0,0.0144502867365419
NOOP__50,MPC_1001003,HV,0,0.004223325082344481
NOOP__50,MPC_1004995,HV,0,0.3342206864207379
NOOP__50,MPC_1034798,HV,0,0.17616181955902727
NOOP__50,MPC_1014307,HV,0,0.14352710431020518
NOOP__50,MPC_1021480,HV,0,0.23674941094826454
NOOP__50,MPC_1014300,HV,0,0.1710130538070507
NOOP__50,MPC_1015631,HV,0,0.2598299158347131
NOOP__50,MPC_1016960,HV,0,0.23608846643324036
NOOP__50,MPC_1014304,HV,0,0.11561352947392585
NOOP__50,MPC_1014305,HV,0,0.19396335874851564
NOOP__50,MPC_1014302,HV,0,0.3568240657087084
NOOP__50,MPC_1014303,HV,0,0.11977502858117464
NOOP__50,MPC_1002329,HV,0,0.14376201402484123
NOOP__50,MPC_1002328,HV,0,0.006893658001934254
NOOP__50,MPC_1002327,HV,0,0.19270640695297372
NOOP__50,MPC_1004989,HV,0,0.062083050373591686
NOOP__50,MPC_1003658,HV,0,0.1097075064602927
NOOP__50,MPC_1045450,HV,0,0.23878718641853403
NOOP__50,MPC_1003659,HV,0,0.2680998667247122
NOOP__50,MPC_1002322,HV,0,0.1961970584294398
NOOP__50,MPC_1004985,HV,0,0.14229118201925015
NOOP__50,MPC_1002321,HV,0,0.005857127500358141
NOOP__50,MPC_1004986,HV,0,0.028183202799785815
NOOP__50,MPC_1003655,HV,0,0.03912801759822753
NOOP__50,MPC_1003656,HV,0,0.17370215181359636
NOOP__50,MPC_1002320,HV,0,0.0
NOOP__50,MPC_1004988,HV,0,0.24391251889281915
NOOP__50,MPC_1003657,HV,0,0.0
NOOP__50,MPC_1002326,HV,0,0.2073047698385531
NOOP__50,MPC_1004981,HV,0,0.03005497246062531
NOOP__50,MPC_1004982,HV,0,0.15719899666173115
NOOP__50,MPC_1003651,HV,0,0.098759197697456
NOOP__50,MPC_1004983,HV,0,0.0774833667669497
NOOP__50,MPC_1003652,HV,0,0.12410532529391796
NOOP__50,MPC_1002323,HV,0,0.0487164305817822
NOOP__50,MPC_1004984,HV,0,0.18343286461031766
NOOP__50,MPC_1003653,HV,0,0.025344211941871118
NOOP__50,MPC_1032146,HV,0,0.20215782489527065
NOOP__50,MPC_1015620,HV,0,0.21047088363017213
NOOP__50,MPC_1002319,HV,0,0.20699584614845548
NOOP__50,MPC_1002318,HV,0,0.2733980692397665
NOOP__50,MPC_1002316,HV,0,0.15367125460967318
NOOP__50,MPC_1045440,HV,0,0.11491235205317894
NOOP__50,MPC_1003647,HV,0,0.14471737406350987
NOOP__50,MPC_1003648,HV,0,0.036968606969817304
NOOP__50,MPC_1004979,HV,0,0.13964197426309763
NOOP__50,MPC_1021493,HV,0,0.2867422785502965
NOOP__50,MPC_1003649,HV,0,0.044293107647662186
NOOP__50,MPC_1020162,HV,0,0.23648800499702274
NOOP__50,MPC_1021492,HV,0,0.29154293976699225
NOOP__50,MPC_1003643,HV,0,0.17415738216883758
NOOP__50,MPC_1004974,HV,0,0.03750447478932142
NOOP__50,MPC_1002311,HV,0,0.043641225693886614
NOOP__50,MPC_1003644,HV,0,0.4738906030738868
NOOP__50,MPC_1004975,HV,0,0.2785674901162244
NOOP__50,MPC_1004976,HV,0,0.18135838950895114
NOOP__50,MPC_1003646,HV,0,0.14181331232815508
NOOP__50,MPC_1004977,HV,0,0.04574972644968062
